lati,longi,MAT,mTCM,ART,PSN,TOPO,DEMSTD,languages,endemic.languages,Sino.Tibetan,Altaic,Austronesian,Austroasiatic,PD,NRI,river123,river4,river5,river_all,broad.leave,shrub,grassland,agricultural,coniferous,forest,veg_rich,veg_SN
23.5555,108.709,21.249092,8.267977,23.930074,63.932125,1523,202.785,5,2,5,0,0,0,12,3.089395367,25.7137,0,76.4092,102.1229,1791.9812,314.009,0,394.015,0,1791.9812,3,0.949771701
23.5336,109.181,21.48745,8.454183,24.13475,62.633942,454,69.9682,4,1,4,0,0,0,10,2.648913225,65.1096,0,69.7566,134.8662,1312.76,631.8129,0,555.429,0,1312.76,3,1.168571114
23.5091,109.653,21.246227,8.267251,24.070216,62.068733,854,110.122,5,2,5,0,0,0,12,3.171053706,82.0032,0,0,82.0032,2087.349155,151.522,0,58.9344,202.192,2289.541155,4,0.782192336
23.482,110.125,21.356685,8.393282,24.051317,61.445644,1247,190.295,5,2,5,0,0,0,12,3.171053706,181.3957,0,0,181.3957,1015.1154,315.8169,0,913.491,255.5762,1270.6916,4,1.367529833
23.4523,110.596,21.679993,8.461404,24.545918,62.206139,481,76.9967,3,1,3,0,0,0,7,2.504547987,137.0353,0,71.0445,208.0798,779.834,72.6806,0,1046.8921,600.5944,1380.4284,4,1.316012949
23.42,111.067,21.820804,8.453394,24.909692,62.776428,548,82.437,2,0,2,0,0,0,5,1.456297106,160.8843,43.3584,37.8794,242.1221,1091.92,0,0,946.137,461.93793,1553.85793,3,1.191656324
23.3851,111.537,21.787766,8.480027,24.833119,63.200405,858,116.687,3,1,3,0,0,0,8,1.993642302,147.0993,66.7403,12.9594,226.799,1293.33,0,0,721.611,485.0567,1778.3867,3,1.169797186
23.3476,112.007,21.131926,8.084865,24.223175,63.928715,1185,189.099,4,1,4,0,0,0,10,2.67750528,8.2931,0,0,8.2931,728.207,300.181,0,749.444,722.168,1450.375,4,1.469718526
23.3075,112.477,21.568033,8.67897,23.912767,63.799187,855,164.086,1,0,1,0,0,0,0,NA,114.3857,0,48.8389,163.2246,20.8084,753.99,0,1043.41,602.908,623.7164,4,1.26431373
23.2648,112.946,22.224161,9.239241,23.92023,63.868179,557,49.1668,1,0,1,0,0,0,0,NA,295.5764,0,30.8303,326.4067,0,415.758,0,2039.71,44.5335,44.5335,3,0.715859169
23.2196,113.414,22.165465,9.139272,23.681187,65.220734,416,52.4889,2,1,2,0,0,0,5,1.473488216,284.4129,0,90.4616,374.8745,0,604.61,0,1847.6,0,0,2,0.740183592
23.1718,113.882,22.14489,9.237725,23.275246,65.023766,1179,130.657,2,1,2,0,0,0,5,1.473488216,125.8983,0,148.3604,274.2587,0,934.19421,0,1515.27,24.9135,24.9135,3,0.887275981
23.1215,114.349,22.040013,9.470822,22.536685,67.606659,890,136.871,2,1,2,0,0,0,5,1.473488216,185.7687,0,55.6226,241.3913,0,1148.8934,0,1335.68,15.4254,15.4254,3,0.89564681
23.0686,114.815,21.490755,9.479436,21.423283,69.794701,1113,193.383,2,1,2,0,0,0,5,1.473488216,10.3449,0,67.878,78.2229,87.3158,1543.46,0,686.03108,183.19198,270.50778,4,1.121036188
23.0132,115.281,21.479796,9.96729,20.482797,70.52243,1250,210.387,2,1,2,0,0,0,5,1.473488216,0,0,34.0897,34.0897,0,1426.6535,0,1029.052,0,0,2,0.857970377
22.9552,115.746,21.593822,10.748032,19.619212,67.928482,873,131.125,2,1,2,0,0,0,5,1.473488216,0,0,59.0435,59.0435,0,496.067,0,1324.94,127.003,127.003,3,0.987238813
23.8773,99.2189,16.978366,2.499498,23.562894,86.316139,2317,484.22,8,0,6,0,0,2,23,0.971125309,0,0,32.7836,32.7836,1289.2175,0,0,1120.17,90.6159,1379.8334,3,0.991070316
23.9081,99.6929,16.924608,2.770144,23.177499,85.657974,2882,518.928,10,2,8,0,0,2,29,0.603283326,0,0,70.2311,70.2311,1648.5949,501.2578,0,230.47847,119.664,1768.2589,4,1.12442111
23.9363,100.167,16.445117,2.615552,22.718327,85.564217,2468,460.575,10,2,9,0,0,1,29,1.619805117,48.4587,0,62.5716,111.0303,108.0688,1768.6737,0,0,623.253,731.3218,3,0.903291678
23.9618,100.642,18.109319,4.415097,22.826553,85.021042,1614,320.531,9,2,9,0,0,0,24,2.223516991,26.0821,0,56.1,82.1821,0.247354,1487.9401,0,0,1011.816,1012.063354,3,0.855864055
23.9848,101.117,18.174449,4.675952,22.75177,84.603874,2024,347.466,7,0,7,0,0,0,17,2.718006226,60.5241,0,43.1798,103.7039,9.98819,1090.28,0,0,1399.732,1409.72019,3,0.887613262
24.005,101.592,18.9011,5.623133,22.655066,82.487999,2525,605.483,7,0,7,0,0,0,17,2.718006226,66.9099,0,19.3392,86.2491,503.3023,488.076,0,0,1508.622,2011.9243,3,1.112339423
24.0227,102.068,18.664542,5.646611,22.363005,83.371284,1850,338.886,6,1,6,0,0,0,14,3.175624553,0,0,67.0676,67.0676,115.715,846.0519,0,0,1538.23,1653.945,3,0.982353194
24.0377,102.543,17.265028,4.485022,22.122368,84.359749,1463,216.282,8,3,8,0,0,0,18,3.603613529,0,0,60.832,60.832,0,873.519,0,173.88478,1418.84,1418.84,3,1.045638311
24.05,103.019,17.823978,5.015797,22.203459,84.514137,1464,262.056,8,2,8,0,0,0,18,2.983253942,56.3484,0,54.7273,111.0757,0,1989.7937,0,171.46398,317.5081,317.5081,3,0.812200067
24.0597,103.495,18.141422,5.231575,22.477837,81.833115,1324,253.478,6,1,6,0,0,0,17,2.075149743,89.4845,0,66.576,156.0605,0,2104.31959,0,245.727,149.952,149.952,3,0.734254149
24.0668,103.972,15.918915,2.954202,22.344157,79.01339,1473,238.753,6,1,6,0,0,0,17,2.075149743,14.9137,0,37.1643,52.078,11.0434,2307.15341,0,151.039,30.7626,41.806,4,0.528016102
24.0712,104.448,16.834285,3.674713,22.699179,76.882759,915,148.531,8,3,7,0,0,1,24,1.842799056,0,0,95.622,95.622,398.174583,1024.825,0,149.08552,927.915,1326.089583,4,1.349171847
24.0729,104.924,17.224693,3.7715,23.408772,77.571007,1053,167.271,7,2,6,0,0,1,22,1.987609194,13.4453,0,64.9486,78.3939,258.912,2090.482,0,117.619,32.9838,291.8958,4,0.777510628
24.072,105.4,18.807414,5.644654,23.536511,82.90831,1243,231.623,11,6,9,0,0,2,29,2.421366559,0,0,93.0012,93.0012,984.282,1244.760502,0,270.956,0,984.282,3,1.125608151
24.0685,105.877,20.243097,7.392628,23.51947,83.637733,1355,286.331,9,4,9,0,0,0,21,3.222817244,68.7272,0,74.2566,142.9838,1711.753,324.9098,0,400.724,62.6124,1774.3654,4,1.084252045
24.0622,106.353,21.420245,8.520944,23.840724,78.325798,1255,204.995,9,4,9,0,0,0,21,3.222817244,62.6713,0,67.3399,130.0112,2095.336,0,0,218.8063,185.862,2281.198,3,0.750759906
24.0534,106.829,21.053841,8.053239,23.956813,74.500999,1118,226.985,4,1,4,0,0,0,10,2.648913225,13.4547,0,207.3061,220.7608,1705.4767,21.4499,0,349.679,383.993,2089.4697,4,1.042425003
24.0419,107.305,21.144023,8.101299,24.051549,71.607391,840,143.383,4,1,4,0,0,0,10,2.648913225,27.8106,0,141.1214,168.932,1909.5877,10.4404,0,271.091,308.87652,2218.46422,4,0.915049581
24.0277,107.781,20.152484,7.119807,23.955652,69.583191,933,201.309,7,3,7,0,0,0,14,4.218742396,55.796,0,0,55.796,1902.7627,570.724,0,26.51812,0,1902.7627,3,0.789428412
24.0109,108.256,20.500435,7.379693,24.232765,66.757851,743,164.132,7,3,7,0,0,0,14,4.218742396,71.9318,0,36.4708,108.4026,1918.48,186.687,0,394.836,0,1918.48,3,0.879407941
23.9915,108.732,20.496922,7.248712,24.579492,64.448982,762,137.952,7,3,7,0,0,0,14,4.218742396,59.6593,0,6.2857,65.945,1792.223,275.0954,0,318.513,114.172,1906.395,4,1.064241749
23.9694,109.207,20.859352,7.479693,25.006914,62.629593,589,118.566,5,2,5,0,0,0,12,3.089395367,13.8748,0,51.9644,65.8392,1401.6774,659.3381,0,438.9899,0,1401.6774,3,1.155250566
23.9447,109.682,20.725819,7.294983,25.148027,61.652172,1027,151.808,5,2,5,0,0,0,12,3.171053706,90.866,0,37.3477,128.2137,1690.99965,0,0,522.714,286.289747,1977.289397,3,1.023311738
23.9174,110.156,18.926344,5.520134,24.882771,62.981972,1667,304.22,5,2,5,0,0,0,12,3.171053706,0,0,80.2162,80.2162,1956.1552,0,0,62.7434,481.0995,2437.2547,3,0.800942582
23.8874,110.63,20.386403,6.770261,25.417247,62.842598,911,139.073,3,1,3,0,0,0,8,1.97731495,0,16.206,111.8641,128.0701,1489.031,0,0,222.109,788.861,2277.892,3,1.069360604
23.8548,111.104,20.256477,6.595815,25.539102,62.412788,1185,196.125,3,0,3,0,0,0,8,1.971273766,0,72.5796,38.3526,110.9322,2294.841,0,0,199.896,5.26228,2300.10328,3,0.51433377
23.8196,111.577,21.11209,7.416711,25.749496,60.976559,641,109.692,4,1,4,0,0,0,10,2.67750528,0,85.6833,114.124,199.8073,1677.26,0,0,433.149,389.5913,2066.8513,3,1.045847369
23.7818,112.05,20.990067,7.403859,25.516779,61.804028,993,143.65,4,1,4,0,0,0,10,2.67750528,0,0,60.3076,60.3076,1008.75,0,0,647.0042,844.2421,1852.9921,3,1.253437109
23.7414,112.522,20.558049,7.097049,25.10778,63.067741,1233,174.084,4,1,4,0,0,0,10,2.67750528,0,0,53.4895,53.4895,621.502,0,0,678.7376,1199.76,1821.262,3,1.22568284
23.6984,112.994,21.295364,7.792946,25.029291,64.85321,797,148.599,2,0,2,0,0,0,5,1.456297106,122.6827,0,44.9291,167.6118,185.897,813.701,0,597.2187,903.1832,1089.0802,4,1.428048429
23.6527,113.465,21.302589,7.805146,24.743121,67.538849,677,117.732,3,1,3,0,0,0,7,2.472349083,12.1299,0,93.0514,105.1813,295.2765,1240.285,0,721.408,243.0301,538.3066,4,1.350898636
23.6045,113.935,20.753445,7.398857,24.239563,66.571426,1026,217.625,2,1,2,0,0,0,5,1.473488216,0,0,129.0652,129.0652,8.73155,1386.0234,0,295.959,809.29173,818.02328,4,1.145382654
23.5538,114.405,21.341451,8.112041,23.957504,66.715012,978,159.821,2,1,2,0,0,0,5,1.473488216,37.7872,0,179.9626,217.7498,0,1561.8735,0,542.163,324.745,324.745,3,1.077481792
23.5004,114.874,21.258058,8.366453,23.259642,66.509438,879,137.964,2,1,2,0,0,0,5,1.473488216,48.0188,0,76.5263,124.5451,2.53022,1458.86,0,199.633,838.97426,841.50448,4,1.076649855
23.4445,115.343,20.292235,7.97505,22.122957,65.088791,1033,184.721,2,1,2,0,0,0,5,1.473488216,0,56.0697,50.9804,107.0501,453.57,1283.78,0,29.4088,733.2392,1186.8092,4,1.239805525
23.386,115.81,20.717201,8.928422,21.378574,64.085167,974,201.656,1,0,1,0,0,0,0,NA,0,0.3548,127.6787,128.0335,0,1700.6,0,46.3136,753.0851,753.0851,3,0.898841331
23.325,116.277,21.336041,10.135905,20.697224,64.429443,867,131.125,1,0,1,0,0,0,0,NA,0,0,134.0779,134.0779,0,1516.91,0,583.0736,400.013,400.013,3,1.121610127
22.6631,120.44,23.804005,14.49155,16.715057,104.952744,1235,150.442,8,7,1,0,7,0,14,5.588935847,0,0,67.1969,67.1969,661.55964,0,0,1422.07,11.1633,672.72294,3,0.88327682
22.5773,120.898,19.467809,11.1182,14.941682,87.976517,2815,545.148,8,7,1,0,7,0,17,4.842551179,0,0,0,0,1414.6173,0,0,387.13067,0,1414.6173,2,0.782369094
24.2044,97.7561,18.711201,3.672485,24.07477,88.208267,1264,278.725,13,2,12,0,0,1,24,4.747360869,0,24.4687,72.7551,97.2238,494.205,400.245,0,641.79913,0,494.205,3,1.30612792
24.2434,98.2315,18.451164,3.478772,23.972272,89.429779,1434,303.238,11,1,10,0,0,1,22,3.746855844,2.7069,68.2428,3.9904,74.9401,624.846,1342.0554,0,220.612,0,624.846,3,1.095322517
24.2798,98.7074,16.420308,1.716486,23.558936,86.405769,2253,502.186,14,1,12,0,0,2,31,3.398184022,56.0269,0,0,56.0269,1067.6271,652.531,0,192.238013,289.929,1357.5561,4,1.373471665
24.3135,99.1838,18.044637,3.500797,23.72016,84.93856,1986,432.998,9,0,7,0,0,2,22,1.906253383,82.3549,0,34.8759,117.2308,610.0017,747.7854808,0,5.29251,1136.92,1746.9217,4,1.25580216
24.3446,99.6606,16.881749,2.723915,23.198576,83.149055,2422,425.392,9,2,7,0,0,2,26,0.737926871,0,0,0,0,1079.8462,706.5777,0,0,713.577,1793.4232,3,1.25727172
24.373,100.138,16.628775,2.827713,22.808928,83.849983,2020,393.367,7,2,7,0,0,0,21,1.550761659,0,0,74.9474,74.9474,1044.194,668.58007,0,495.211,292.016,1336.21,4,1.45400654
24.3988,100.615,17.131302,3.506989,22.788506,84.651543,2375,447.553,9,2,9,0,0,0,24,2.223516991,82.4188,0,36.819,119.2378,239.161,1463.947471,0,238.3079,558.583057,797.744057,4,1.276119072
24.4219,101.093,17.1683,3.656453,22.791397,85.443413,2325,487.314,8,1,8,0,0,0,19,2.996975831,71.143,0,44.7288,115.8718,578.76667,377.5559,0,159.436,1384.2405,1963.00717,4,1.304705276
24.4423,101.571,19.543132,6.033366,23.10182,83.010262,2392,398.804,7,1,7,0,0,0,17,2.993198065,45.5067,0,90.8229,136.3296,415.45967,592.1637,0,0,1492.377,1907.83667,3,1.138514705
24.4601,102.05,17.891132,4.646526,22.64722,84.610519,1808,320.974,8,1,8,0,0,0,19,3.317690081,0,0,89.676,89.676,288.687016,684.0309,0,19.0459,1508.236,1796.923016,4,1.137719944
24.4752,102.528,16.135347,3.101848,22.290033,85.188118,962,192.675,7,2,7,0,0,0,16,3.589807138,0,13.2349,52.6368,65.8717,0,1102.41,0,931.912,455.706,455.706,3,1.225281582
24.4877,103.007,16.598175,3.423026,22.521333,84.563042,1493,252.466,4,1,4,0,0,0,12,1.500616581,64.0869,0,114.9973,179.0842,0,1839.731,0,463.8688,0,0,2,0.739222359
24.4975,103.486,16.027272,2.599636,23.029156,82.146774,1282,185.752,6,1,6,0,0,0,17,2.075149743,0,0,71.1241,71.1241,0,2278.133,0,221.86824,0,0,2,0.540722426
24.5046,103.965,16.111203,2.583476,23.169974,79.367279,1590,371.206,6,1,6,0,0,0,17,2.075149743,54.411,0,0,54.411,561.5798,1557.743,0,226.962,153.714,715.2938,4,1.208029866
24.509,104.444,18.285733,4.714602,23.522726,77.640816,1236,263.58,10,4,8,0,0,2,28,1.99455219,61.9378,0,48.6714,110.6092,707.7872,1758.815,0,0,33.3928,741.18,3,0.877934081
24.5108,104.924,18.735065,5.178464,23.946111,79.322876,1132,200.948,11,5,9,0,0,2,29,2.518818824,97.7986,0,0,97.7986,195.8598908,2144.81,0,159.332,0,195.8598908,3,0.734360962
24.5099,105.403,18.161475,4.773449,23.93409,83.500999,1394,284.578,11,6,9,0,0,2,29,2.421366559,64.8049,0,0,64.8049,834.6566,1627.46,0,35.724,2.16391,836.82051,4,0.925642641
24.5063,105.882,20.007181,6.845026,24.164658,85.492752,1083,187.095,10,4,9,0,0,1,26,2.787914557,75.2304,0,28.2625,103.4929,136.62825,1544.72,0,128.6803,689.97233,826.60058,4,1.159093881
24.5,106.361,18.190533,5.090169,23.927275,80.641182,1569,302.176,4,1,4,0,0,0,10,2.648913225,0,0,63.9026,63.9026,865.54034,1222.6867,0,350.508,61.26464,926.80498,4,1.269624334
24.4911,106.84,19.09174,5.943013,24.18781,75.712914,851,152.186,4,1,4,0,0,0,10,2.648913225,0,0,84.9231,84.9231,1393.45242,1084.7,0,21.8519,0,1393.45242,3,0.943178111
24.4795,107.319,19.668599,6.47168,24.363663,71.797287,945,183.86,6,2,6,0,0,0,13,3.682029069,55.9343,0,3.4553,59.3896,1646.0485,744.7394,0,109.215,0,1646.0485,3,0.983658463
24.4652,107.798,19.923462,6.699339,24.471642,69.4133,844,180.615,7,3,7,0,0,0,14,4.218742396,14.8725,0,56.9825,71.855,1642.25,597.2751,0,260.4783,0,1642.25,3,1.059049631
24.4483,108.276,20.718146,7.362814,24.887947,67.026825,614,125.374,7,3,7,0,0,0,14,4.218742396,0,59.8976,56.013,115.9106,2017.71,144.892,0,337.3967,0,2017.71,3,0.833157992
24.4287,108.754,20.359868,6.816661,25.377487,64.696526,586,115.002,9,5,8,0,0,0,16,5.340894566,0,55.6918,24.1797,79.8715,1815.03,146.218,0,538.747,0,1815.03,3,0.945337841
24.4064,109.232,20.455331,6.693378,25.989471,63.207283,527,120.319,7,3,7,0,0,0,14,4.218742396,81.3664,33.3017,9.0081,123.6762,1445.53,1.0503,0,1053.422,0,1445.53,3,0.904375156
24.3815,109.71,20.538026,6.64104,26.361179,63.130508,398,56.0231,6,3,6,0,0,0,13,3.815452693,81.2453,71.3331,45.9063,198.4847,1631.51,121.635,0,746.8573,0,1631.51,3,0.999331641
24.3539,110.187,18.762968,4.904085,26.101062,64.36068,1383,295,5,2,5,0,0,0,12,3.171053706,0,0,138.9019,138.9019,1705.1473,147.4501,0,454.1245,193.2743,1898.4216,4,1.137329072
24.3237,110.664,18.98869,5.031642,26.294394,63.807629,1234,227.835,5,2,5,0,0,0,12,3.171053706,0,62.9091,44.9927,107.9018,1966.543,112.839,0,50.0592,370.5621,2337.1051,4,0.911460399
24.2908,111.141,19.565283,5.555592,26.527979,62.560902,1036,166.465,3,0,3,0,0,0,8,1.971273766,0,2.4919,101.7501,104.242,1829.031,470.136,0,200.7486,0.085361,1829.116361,4,0.963472142
24.2553,111.617,19.450748,5.464796,26.508768,60.965794,1051,206.796,3,0,3,0,0,0,8,1.971273766,0,86.5014,64.1519,150.6533,1734.4338,244.437,0,224.6137,296.51925,2030.95305,4,1.152383466
24.2172,112.092,18.798105,4.913469,26.188327,61.419353,1471,304.043,4,1,4,0,0,0,10,2.67750528,0,0,89.516,89.516,1903.0816,14.6521,0,74.67062,507.5915,2410.6731,4,0.891602949
24.1764,112.567,19.068063,5.184797,26.083035,62.666,1399,256.524,4,1,4,0,0,0,10,2.67750528,0,0,40.838,40.838,1167.64,20.7428,0,121.06707,1190.55449,2358.19449,4,1.102716429
24.133,113.042,20.644489,6.658142,26.271463,64.500496,870,139.901,2,0,2,0,0,0,5,1.456297106,2.2997,0,96.3094,98.6091,815.82158,0,0,721.063,963.116,1778.93758,3,1.283700736
24.087,113.516,20.656729,6.720986,25.993304,67.299133,989,156.006,2,0,2,0,0,0,5,1.456297106,62.6537,0,91.0957,153.7494,219.5832,1247.91,0,239.726,792.7835,1012.3667,4,1.337436149
24.0384,113.989,19.80945,6.029249,25.316194,66.795662,1220,211.759,2,0,2,0,0,0,5,1.456297106,0,0,56.5134,56.5134,374.502,1779.79275,0,11.739,333.96759,708.46959,4,1.035486925
23.9871,114.462,20.369325,6.622897,25.083612,65.996666,825,180.113,1,0,1,0,0,0,0,NA,0,0,416.4801,416.4801,201.842,1285.72,0,109.4738,676.4453,878.2873,4,1.251327197
23.9333,114.934,20.784793,7.197293,24.76895,63.281418,918,159.921,1,0,1,0,0,0,0,NA,72.7605,0,64.3426,137.1031,0,1224.8373,0,630.52026,633.5741,633.5741,3,1.243307118
23.8769,115.405,20.316962,7.107896,24.015758,60.395451,1112,172.636,1,0,1,0,0,0,0,NA,10.8816,0,0,10.8816,0,1990.507,0,81.0935,428.4017,428.4017,3,0.830207093
23.818,115.875,20.348039,7.579249,23.312805,59.951725,1179,238.339,1,0,1,0,0,0,0,NA,0,77.5689,6.6725,84.2414,0,1853.08,0,423.7647,223.155,223.155,3,0.962502748
23.7564,116.345,20.919316,8.754662,22.520456,61.043594,1264,221.177,1,0,1,0,0,0,0,NA,0,61.8531,12.8282,74.6813,258.74,867.758882,0,1217.22,156.2865,415.0265,4,1.318245374
23.6923,116.814,21.128748,9.804382,21.343044,63.150269,1250,182.942,1,0,1,0,0,0,0,NA,0,133.9031,6.241,140.1441,0,468.8825,0,1587.64,209.8415,209.8415,3,1.028133742
23.0888,120.532,21.905475,12.363618,17.178171,98.880653,2184,402.141,5,4,1,0,4,0,12,3.346184069,0,0,186.3433,186.3433,1467.8607,0,0,532.494,499.645,1967.5057,3,1.170707583
23.0022,120.992,16.974974,8.442564,15.346086,77.163757,3504,792.929,10,9,1,0,9,0,21,5.115508649,0,0,86.8312,86.8312,2344.673,0,0,105,48.6758,2393.3488,3,0.53522877
24.6408,97.7119,17.400357,2.612925,23.41534,86.812164,2362,471.621,13,2,12,0,0,1,24,4.747360869,0,0,90.9145,90.9145,1390.88,0,0,485.843,0,1390.88,2,0.854231327
24.6801,98.1902,17.066589,2.250362,23.448552,85.254776,1739,380.189,13,2,12,0,0,1,24,4.747360869,0,37.4847,69.8739,107.3586,1884.04,319.656,0,296.305,0,1884.04,3,0.95710085
24.7168,98.669,15.953905,1.227183,23.399011,81.36145,2289,357.215,13,1,12,0,0,1,26,3.916136717,4.8597,62.9268,0,67.7865,762.74373,1370.1566,0,212.867,154.2339,916.97763,4,1.272847916
24.7508,99.1482,16.173012,1.666042,23.446581,78.863251,2205,431.235,8,1,7,0,0,1,18,1.893624524,55.2231,0,28.0084,83.2315,625.82116,615.8324,0,0,1258.34975,1884.17091,3,1.240345885
24.7821,99.6279,16.261111,2.130145,23.221367,79.259697,1816,353.442,7,1,6,0,0,1,16,1.456396642,34.8852,0,34.5467,69.4319,425.9094,1807.9954,0,0,266.0914,692.0008,3,1.000259312
24.8108,100.108,16.167651,2.423809,22.923186,81.954353,1777,381.631,7,2,7,0,0,0,21,1.550761659,64.8442,66.3581,9.1166,140.3189,300.088,1257.046,0,53.4975,889.3678,1189.4558,4,1.252889072
24.8368,100.588,16.179494,2.612783,22.869043,85.011505,1881,364.482,9,2,9,0,0,0,24,2.223516991,104.7032,0,0,104.7032,291.87,766.469,0,61.1499,1380.51203,1672.38203,4,1.236674841
24.8601,101.069,16.396486,2.816946,23.010081,87.225616,1980,355.997,8,1,8,0,0,0,19,2.996975831,61.059,0,34.549,95.608,555.968,928.1698,0,0,1015.863,1571.831,3,1.270210798
24.8807,101.55,17.020322,3.402626,23.145108,88.069603,1479,220.773,5,1,5,0,0,0,13,2.342800144,0,0,57.1593,57.1593,108.0206,1232.9139,0,0,1159.07,1267.0906,3,1.063032944
24.8987,102.032,17.297246,3.722918,23.056033,87.656723,1306,233.799,6,1,6,0,0,0,15,2.786883422,0,0,64.9901,64.9901,31.8959,1516.1,0,193.194,758.8094,790.7053,4,1.13468823
24.9139,102.513,15.392285,2.05279,22.446388,87.917923,780,150.574,6,1,6,0,0,0,15,2.786883422,0,190.6654,0,190.6654,0,1561.89,0,348.0984,345.09,345.09,3,1.066845533
24.9265,102.995,15.3315,1.857269,22.716798,86.577278,1224,226.546,4,1,4,0,0,0,12,1.500616581,51.1606,17.3821,0,68.5427,0,1437.16,0,983.3173,0,0,2,0.918111495
24.9364,103.477,15.528127,1.767878,23.254617,83.646034,792,129.963,5,0,5,0,0,0,15,2.106052354,68.0823,0,43.7213,111.8036,0,2155.556,0,307.576,36.863,36.863,3,0.706749471
24.9436,103.959,14.803915,0.989997,23.270056,81.353073,1063,133.317,6,0,6,0,0,0,16,2.691604026,19.0573,0,74.1025,93.1598,0,1944.55468,0,458.67755,96.7645,96.7645,3,0.8756442
24.948,104.441,16.33354,2.566035,23.498137,79.37561,1475,238.22,9,3,8,0,0,1,25,2.324219851,3.7554,0,120.3127,124.0681,0,2188.661,0,311.33529,0,0,2,0.642475914
24.9498,104.923,17.383621,3.864191,23.883754,79.240051,1451,293.912,10,5,9,0,0,1,27,2.5083927,47.66,0,57.7622,105.4222,214.352,2156.067,0,0,129.57734,343.92934,3,0.748590255
24.9489,105.405,18.228749,4.911663,24.177492,81.028748,1242,295.763,8,3,7,0,0,1,23,2.075098039,65.9987,0,0,65.9987,307.957,1480.4211,0,288.302,423.3175,731.2745,4,1.319456513
24.9453,105.887,19.343105,6.061438,24.577614,81.645752,1127,229.383,10,4,9,0,0,1,26,2.787914557,25.4504,47.6982,12.624,85.7726,0,1681.41,0,338.016,480.5748,480.5748,3,1.079845697
24.939,106.369,19.066415,5.784421,24.691145,78.229912,1595,295.583,7,1,7,0,0,0,17,3.245624884,87.195,5.6092,0,92.8042,896.7594,1113.451,0,0,489.79,1386.5494,3,1.255944898
24.9299,106.851,19.095862,5.754384,24.82739,74.064041,1081,220.391,6,1,6,0,0,0,12,3.892571952,26.3218,0,62.6886,89.0104,2418.7405,80.81149,0,0.445433,0,2418.7405,3,0.435233402
24.9182,107.333,19.062651,5.681604,24.903076,70.34108,1099,211.158,7,3,7,0,0,0,14,4.108646714,51.6625,0,43.7565,95.419,1125.896,976.4539,0,397.6473,0,1125.896,3,1.230886945
24.9038,107.815,19.132524,5.707023,25.020447,67.93174,871,195.448,10,5,10,0,0,0,17,5.837731584,0,66.7798,38.1869,104.9667,1599.87,299.898,0,600.2364,0,1599.87,3,1.107456253
24.8868,108.296,19.870642,6.287254,25.489941,66.112061,700,146.405,9,5,8,0,0,0,16,5.340894566,0,16.5492,147.1018,163.651,845.158,1043.316,0,611.52662,0,845.158,3,1.283413298
24.867,108.777,19.22574,5.43787,25.998651,64.211372,1252,217.939,11,6,10,0,0,0,18,6.231420011,0,0,97.7809,97.7809,1070.825,1342.493,0,86.6821,0,1070.825,3,1.045752717
24.8445,109.258,19.923244,5.87482,26.784702,63.778069,711,120.24,10,5,9,0,0,0,17,5.716896321,85.3265,0,14.5627,99.8892,1661.02,185.7566,0,653.2253,0,1661.02,3,1.047944282
24.8194,109.739,19.192281,5.023555,27.107886,66.356766,903,160.708,8,3,8,0,0,0,15,4.752192505,0,67.5723,56.1624,123.7347,764.504,830.3637,0,661.947,243.185,1007.689,4,1.494379368
24.7916,110.219,18.823047,4.595634,27.290347,66.869339,1015,212.096,6,2,6,0,0,0,13,3.733502868,0,15.0906,0,15.0906,1836.6716,424.9775,0,238.3527,0,1836.6716,3,0.991163539
24.7611,110.699,19.320184,5.025674,27.505786,63.570347,1264,175.339,3,0,3,0,0,0,8,1.971273766,0,71.51,84.4561,155.9661,419.9559,1721.9654,0,358.07896,0,419.9559,3,1.066901352
24.7279,111.178,17.954181,3.791179,27.142133,60.343319,1585,355.473,2,0,2,0,0,0,5,1.456297106,0,96.3465,32.1188,128.4653,800.7323,1664.1216,0,35.1461,0,800.7323,3,0.941129313
24.6921,111.657,17.776788,3.602637,27.148499,59.454666,1658,316.615,3,0,3,0,0,0,8,1.971273766,0,0.5168,45.9414,46.4582,1689.1818,302.38265,0,0,508.436,2197.6178,3,1.076459199
24.6536,112.136,18.015793,3.761688,27.247873,59.931751,1471,286.993,3,0,3,0,0,0,8,1.971273766,0,0,28.9079,28.9079,2421.2247,69.263,0,0,9.51964,2430.74434,3,0.449453674
24.6125,112.614,18.728085,4.388614,27.35043,61.176239,1284,222.899,2,0,2,0,0,0,5,1.456297106,0,0,136.5911,136.5911,1013.4576,989.641,0,496.901,0,1013.4576,3,1.267261283
24.5687,113.091,18.49426,4.27905,26.921677,63.039261,1538,296.187,2,0,2,0,0,0,5,1.456297106,0,0,71.2257,71.2257,2380.441823,0,0,68.552,51.0101,2431.451923,3,0.517015973
24.5223,113.568,19.927513,5.643717,27.163657,63.34623,1215,244.584,2,0,2,0,0,0,5,1.456297106,70.0632,0,20.6082,90.6714,1070.598,336.9223,0,230.7127,861.767,1932.365,4,1.418536731
24.4733,114.044,19.52912,5.322535,26.514627,64.094971,1080,209.319,2,0,2,0,0,0,5,1.456297106,0,0,130.4204,130.4204,0,1519.69778,0,0,980.302,980.302,2,0.920835317
